First_Name: Jacob 	 Last_Name: Thomas 	 Street_Number: 320 	 Street_Name: Carroll Lane 	 City: Abbotsford 	 Province: Prince Edward Island 	 Poastal_Code: K1B 3B2 	 Country: Canada 	 Phone: 822273361 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\10\CustomerData1.csv
First_Name: William 	 Last_Name: Williams 	 Street_Number: 351 	 Street_Name: Cairnwell Close 	 City: Markham 	 Province: Nunavut 	 Poastal_Code: L3V 1Y8 	 Country: Canada 	 Phone: 920828669 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData1.csv
First_Name: William 	 Last_Name: Jones 	 Street_Number: 252 	 Street_Name: Brycedale Lane 	 City: Brantford 	 Province: Yukon 	 Poastal_Code: B3V 2V1 	 Country: Canada 	 Phone: 722088941 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData11.csv
First_Name: Jacob 	 Last_Name: Jones 	 Street_Number: 339 	 Street_Name: Ardwell Avenue 	 City: Maple Ridge 	 Province: Prince Edward Island 	 Poastal_Code: J0N 0Z3 	 Country: Canada 	 Phone: 1397072692 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData15.csv
First_Name:  	 Last_Name: Thomas 	 Street_Number: 307 	 Street_Name: Brenton Street 	 City: Clarington 	 Province: Nunavut 	 Poastal_Code: G6X 2L1 	 Country: Canada 	 Phone: 289947771 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData15.csv
First_Name: Liam 	 Last_Name: Williams 	 Street_Number: 478 	 Street_Name: Binney Street 	 City: Cape Breton 	 Province: Quebec 	 Poastal_Code: J9T 3H4 	 Country: Canada 	 Phone: 536496836 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData16.csv
First_Name: William 	 Last_Name: Wilson 	 Street_Number: 269 	 Street_Name: Charlton Avenue 	 City: Windsor 	 Province: Nova Scotia 	 Poastal_Code:  	 Country: Canada 	 Phone: 881939204 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData17.csv
First_Name: Ethan 	 Last_Name:  	 Street_Number: 462 	 Street_Name: Andrew Street 	 City: Port Coquitlam 	 Province: Northwest Territories 	 Poastal_Code: N8H 2H6 	 Country: Canada 	 Phone: 377522202 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData19.csv
First_Name: Mason 	 Last_Name: Jones 	 Street_Number: 456 	 Street_Name: Camelot Lane 	 City: Blainville 	 Province: New Brunswick 	 Poastal_Code: E4S 3C4 	 Country: Canada 	 Phone: 1112180199 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData2.csv
First_Name: Liam 	 Last_Name: Thomas 	 Street_Number: 451 	 Street_Name: Bedford Row 	 City: Burnaby 	 Province: Newfoundland and Labrador 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 526047761 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData21.csv
First_Name: Ethan 	 Last_Name: Davis 	 Street_Number: 458 	 Street_Name: Acorn Road 	 City: Kamloops 	 Province: New Brunswick 	 Poastal_Code: G0H 2P3 	 Country: Canada 	 Phone: 716042457 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData22.csv
First_Name: Mason 	 Last_Name: Moore 	 Street_Number: 56 	 Street_Name: Chessvale Close 	 City: Niagara Falls 	 Province: Nova Scotia 	 Poastal_Code:  	 Country: Canada 	 Phone: 1260990608 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData22.csv
First_Name:  	 Last_Name: Johnson 	 Street_Number: 293 	 Street_Name: Bermuda Avenue 	 City: Cape Breton 	 Province: Prince Edward Island 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 465966076 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData22.csv
First_Name: James 	 Last_Name: Brown 	 Street_Number: 96 	 Street_Name: Boulderwood Road 	 City: Halton Hills 	 Province: Alberta 	 Poastal_Code: N8A 0B3 	 Country: Canada 	 Phone: 692072936 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData25.csv
First_Name: James 	 Last_Name: Davis 	 Street_Number: 157 	 Street_Name: Bliss Street 	 City: Fredericton 	 Province: Nova Scotia 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 553735928 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData28.csv
First_Name: Jacob 	 Last_Name: Taylor 	 Street_Number: 320 	 Street_Name: Bently Drive 	 City: Fredericton 	 Province: Prince Edward Island 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 1174232566 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData6.csv
First_Name: Jacob 	 Last_Name: Moore 	 Street_Number: 289 	 Street_Name: Bedford Highway 	 City: Milton 	 Province: Newfoundland and Labrador 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 458768037 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\20\CustomerData6.csv
First_Name: Ethan 	 Last_Name: Miller 	 Street_Number: 195 	 Street_Name: Alm-a Ramp 	 City: Medicine Hat 	 Province: New Brunswick 	 Poastal_Code: V1K 1V0  	 Country: Canada 	 Phone: 1114379099 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\21\CustomerData0.csv
First_Name: William 	 Last_Name: Wilson 	 Street_Number: 221 	 Street_Name: Artillery Place 	 City: Caledon 	 Province: Alberta 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 441985750 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData0.csv
First_Name:  	 Last_Name: Brown 	 Street_Number: 194 	 Street_Name: Catamaran Road 	 City: Aurora 	 Province: New Brunswick 	 Poastal_Code: E4S 3C4 	 Country: Canada 	 Phone: 1344214275 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData14.csv
First_Name: Mason 	 Last_Name: Williams 	 Street_Number: 276 	 Street_Name: Chestnut Street 	 City: Cambridge 	 Province: British Columbia 	 Poastal_Code: E4M 2G2 	 Country: Canada 	 Phone: 861173286 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData20.csv
First_Name: Mason 	 Last_Name: Johnson 	 Street_Number: 241 	 Street_Name: Ballantrae Lane 	 City: Burnaby 	 Province: Nunavut 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 1133673657 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData25.csv
First_Name: James 	 Last_Name: Williams 	 Street_Number: 90 	 Street_Name: Brigadier Court 	 City: Ajax 	 Province: Nunavut 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 951540536 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData25.csv
First_Name: Alexander 	 Last_Name:  	 Street_Number: 172 	 Street_Name: Arthur Street 	 City: Regina 	 Province: New Brunswick 	 Poastal_Code: B0T 0Y5  	 Country: Canada 	 Phone: 883639637 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData26.csv
First_Name: William 	 Last_Name: Wilson 	 Street_Number: 243 	 Street_Name: Brewer Court 	 City: Port Coquitlam 	 Province: Newfoundland and Labrador 	 Poastal_Code: G6X 2L1 	 Country: Canada 	 Phone: 1119069505 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData30.csv
First_Name: William 	 Last_Name: Williams 	 Street_Number: 321 	 Street_Name: Alma Crescent 	 City: Trois-Rivi̬res 	 Province: Quebec 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 566844907 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData33.csv
First_Name: Liam 	 Last_Name: Anderson 	 Street_Number: 396 	 Street_Name: Clovis Avenue 	 City: St. Albert 	 Province: Nova Scotia 	 Poastal_Code: N5C 2J8 	 Country: Canada 	 Phone: 863646492 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData4.csv
First_Name: Ethan 	 Last_Name: Miller 	 Street_Number: 55 	 Street_Name: Carriageway Crescent 	 City: Prince George 	 Province: Alberta 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 1231136941 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData4.csv
First_Name: James 	 Last_Name: Williams 	 Street_Number: 4 	 Street_Name: Chessvale Close 	 City: Prince George 	 Province: Prince Edward Island 	 Poastal_Code:  	 Country: Canada 	 Phone: 700611933 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData4.csv
First_Name:  	 Last_Name:  	 Street_Number: 368 	 Street_Name: Bronson Avenue 	 City: Terrebonne 	 Province: Saskatchewan 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 811439199 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData4.csv
First_Name: Mason 	 Last_Name: Brown 	 Street_Number: 447 	 Street_Name: Brenton Street 	 City: Cape Breton 	 Province: Manitoba 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 762235739 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData4.csv
First_Name: Ethan 	 Last_Name: Taylor 	 Street_Number: 348 	 Street_Name: Andrew Street 	 City: Trois-Rivi̬res 	 Province: Alberta 	 Poastal_Code: G6X 2L1 	 Country: Canada 	 Phone: 369336025 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData6.csv
First_Name: Mason 	 Last_Name: Davis 	 Street_Number: 465 	 Street_Name: Brussels Street 	 City: Winnipeg 	 Province: Saskatchewan 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 1300940508 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData8.csv
First_Name: Jacob 	 Last_Name: Jones 	 Street_Number: 45 	 Street_Name: Castle Hill Drive 	 City: Coquitlam 	 Province: Newfoundland and Labrador 	 Poastal_Code: N5C 2J8 	 Country: Canada 	 Phone: 892406241 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData9.csv
First_Name: James 	 Last_Name: Taylor 	 Street_Number: 41 	 Street_Name: Balmoral Road 	 City: Clarington 	 Province: Nunavut 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 859018320 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\22\CustomerData9.csv
First_Name:  	 Last_Name: Williams 	 Street_Number: 69 	 Street_Name: Armdale Rotary 	 City: Brantford 	 Province: Nunavut 	 Poastal_Code: B2E 0X4 	 Country: Canada 	 Phone: 1177104565 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\23\CustomerData10.csv
First_Name:  	 Last_Name: Anderson 	 Street_Number: 478 	 Street_Name: Benalder Lane 	 City: Pickering 	 Province: Newfoundland and Labrador 	 Poastal_Code: N8A 0B3 	 Country: Canada 	 Phone: 1379510143 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\23\CustomerData11.csv
First_Name: Liam 	 Last_Name: Williams 	 Street_Number: 444 	 Street_Name: Barrington Street 	 City: Niagara Falls 	 Province: Nova Scotia 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 860331620 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\23\CustomerData13.csv
First_Name: Jacob 	 Last_Name: Wilson 	 Street_Number: 150 	 Street_Name: Brook Street 	 City: Saguenay 	 Province: Nova Scotia 	 Poastal_Code: L9R 0A0 	 Country: Canada 	 Phone: 283827838 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\23\CustomerData14.csv
First_Name: Jacob 	 Last_Name: Williams 	 Street_Number: 78 	 Street_Name: Chadwick Place 	 City: Sherbrooke 	 Province: Northwest Territories 	 Poastal_Code: G6X 2L1 	 Country: Canada 	 Phone: 359734815 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\23\CustomerData5.csv
First_Name: Mason 	 Last_Name: Miller 	 Street_Number: 409 	 Street_Name: Abercrombie Lane 	 City: Milton 	 Province: New Brunswick 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 1392190557 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData10.csv
First_Name: Jacob 	 Last_Name:  	 Street_Number: 172 	 Street_Name: Broadholme Lane 	 City: Oshawa 	 Province: New Brunswick 	 Poastal_Code: J0J 3V6 	 Country: Canada 	 Phone: 1107232699 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData11.csv
First_Name:  	 Last_Name: Johnson 	 Street_Number: 184 	 Street_Name: Amberwood Court 	 City: Medicine Hat 	 Province: Saskatchewan 	 Poastal_Code: N8A 0B3 	 Country: Canada 	 Phone: 1194066183 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData12.csv
First_Name:  	 Last_Name: Wilson 	 Street_Number: 435 	 Street_Name: Basinview Drive 	 City: Guelph 	 Province: Yukon 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 759133373 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData13.csv
First_Name: William 	 Last_Name: Anderson 	 Street_Number: 254 	 Street_Name: Blue Thistle Road 	 City: Saint-Jean-sur-Richelieu 	 Province: Nunavut 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 829341523 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData13.csv
First_Name:  	 Last_Name: Johnson 	 Street_Number: 229 	 Street_Name: Brook Street 	 City: Gatineau 	 Province: Nunavut 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 816942178 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData21.csv
First_Name: Ethan 	 Last_Name: Davis 	 Street_Number: 109 	 Street_Name: Ash Lake Court 	 City: Delta 	 Province: Newfoundland and Labrador 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 234498326 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData24.csv
First_Name: William 	 Last_Name: Jones 	 Street_Number: 102 	 Street_Name: Bayne Street 	 City: Trois-Rivi̬res 	 Province: Nunavut 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 864429693 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData24.csv
First_Name: Ethan 	 Last_Name: Wilson 	 Street_Number: 81 	 Street_Name: Alm-a Ramp 	 City: Hamilton 	 Province: Nova Scotia 	 Poastal_Code: J9T 3H4 	 Country: Canada 	 Phone: 1381816903 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData27.csv
First_Name: Ethan 	 Last_Name: Anderson 	 Street_Number: 475 	 Street_Name: Armcrescent East Drive 	 City: Niagara Falls 	 Province: British Columbia 	 Poastal_Code: L9R 0A0 	 Country: Canada 	 Phone: 845030117 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData34.csv
First_Name: Mason 	 Last_Name: Williams 	 Street_Number: 74 	 Street_Name: Cavendish Road 	 City: Caledon 	 Province: Northwest Territories 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 1074246999 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData35.csv
First_Name: Liam 	 Last_Name: Brown 	 Street_Number: 301 	 Street_Name: Bobolink Street 	 City: Abbotsford 	 Province: Manitoba 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 234437472 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\24\CustomerData9.csv
First_Name: Ethan 	 Last_Name: Wilson 	 Street_Number: 277 	 Street_Name: Chocolate Lake Road 	 City: Burnaby 	 Province: Nova Scotia 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 1260066078 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\25\CustomerData12.csv
First_Name: Mason 	 Last_Name: Williams 	 Street_Number: 164 	 Street_Name: Cairnwell Close 	 City: Maple Ridge 	 Province:  	 Poastal_Code: G0H 2P3 	 Country: Canada 	 Phone: 273277301 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\25\CustomerData14.csv
First_Name: Alexander 	 Last_Name: Anderson 	 Street_Number: 471 	 Street_Name: Bright Street 	 City: Saint-Jean-sur-Richelieu 	 Province: Northwest Territories 	 Poastal_Code: E4S 3C4 	 Country: Canada 	 Phone: 809204216 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\25\CustomerData17.csv
First_Name: Ethan 	 Last_Name: Miller 	 Street_Number: 177 	 Street_Name: Braeburn Road 	 City: Blainville 	 Province: Nova Scotia 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 825801762 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\25\CustomerData22.csv
First_Name: Alexander 	 Last_Name: Miller 	 Street_Number: 168 	 Street_Name: Aldergrove Drive 	 City: Longueuil 	 Province: Northwest Territories 	 Poastal_Code: B2E 0X4 	 Country: Canada 	 Phone: 481236081 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\25\CustomerData25.csv
First_Name:  	 Last_Name: Anderson 	 Street_Number: 274 	 Street_Name: Beech Street 	 City:  	 Province: Northwest Territories 	 Poastal_Code: N8H 2H6 	 Country: Canada 	 Phone: 872984445 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\25\CustomerData29.csv
First_Name: Mason 	 Last_Name: Anderson 	 Street_Number: 113 	 Street_Name: Altavista Lane 	 City: Delta 	 Province: Nova Scotia 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 1346405667 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\25\CustomerData30.csv
First_Name:  	 Last_Name: Jones 	 Street_Number: 212 	 Street_Name: Cartaret Street 	 City: Saint John 	 Province: Quebec 	 Poastal_Code: L9R 0A0 	 Country: Canada 	 Phone: 654447033 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\25\CustomerData31.csv
First_Name: Liam 	 Last_Name: Jones 	 Street_Number: 295 	 Street_Name: Brigadier Court 	 City: Calgary 	 Province: Saskatchewan 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 207469465 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\25\CustomerData33.csv
First_Name: William 	 Last_Name: Brown 	 Street_Number: 381 	 Street_Name: Ahern Avenue 	 City: Victoria 	 Province: Northwest Territories 	 Poastal_Code: E4S 3C4 	 Country: Canada 	 Phone: 465361486 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\25\CustomerData5.csv
First_Name: William 	 Last_Name: Moore 	 Street_Number: 14 	 Street_Name: Armcrescent West Avenue 	 City: Halifax 	 Province: Newfoundland and Labrador 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 246849815 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\26\CustomerData19.csv
First_Name: Ethan 	 Last_Name:  	 Street_Number: 426 	 Street_Name: Armview Terrace 	 City: North Bay 	 Province: Northwest Territories 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 874136407 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\26\CustomerData23.csv
First_Name: James 	 Last_Name: Jones 	 Street_Number: 62 	 Street_Name: Cascade Drive 	 City: Chatham-Kent 	 Province:  	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 142347953 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\26\CustomerData34.csv
First_Name: Ethan 	 Last_Name: Jones 	 Street_Number: 384 	 Street_Name: Battery Drive 	 City: Niagara Falls 	 Province: Manitoba 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 500888894 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\26\CustomerData37.csv
First_Name: William 	 Last_Name: Jackson 	 Street_Number: 455 	 Street_Name: Blink Bonnie Terrace 	 City: Newmarket 	 Province: Northwest Territories 	 Poastal_Code: B3V 2V1 	 Country: Canada 	 Phone: 138532392 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\26\CustomerData6.csv
First_Name: Ethan 	 Last_Name: Davis 	 Street_Number: 273 	 Street_Name: Buddy Daye Street 	 City: Saint John 	 Province: Prince Edward Island 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 1311980771 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\26\CustomerData6.csv
First_Name: Jacob 	 Last_Name: Johnson 	 Street_Number: 91 	 Street_Name: Cedarbrae Lane 	 City: Kitchener 	 Province: Prince Edward Island 	 Poastal_Code: J0N 0Z3 	 Country: Canada 	 Phone: 992788574 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\26\CustomerData8.csv
First_Name:  	 Last_Name: Jones 	 Street_Number: 157 	 Street_Name: Churchill Drive 	 City: North Vancouver 	 Province: Newfoundland and Labrador 	 Poastal_Code: V1K 1V0  	 Country: Canada 	 Phone: 1058002730 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\27\CustomerData10.csv
First_Name: Liam 	 Last_Name: Anderson 	 Street_Number: 175 	 Street_Name: Clifton Street 	 City: Saanich 	 Province: Nova Scotia 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 112136934 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\27\CustomerData7.csv
